Date,Open,High,Low,Close,Adj Close,Volume
2009-10-26,17.000000,17.879999,15.210000,15.560000,15.560000,12559700
2009-11-02,15.650000,16.600000,15.400000,16.500000,16.500000,4923200
2009-11-09,16.670000,16.950001,15.620000,16.530001,16.530001,4875200
2009-11-16,16.490000,17.420000,16.450001,16.969999,16.969999,4041600
2009-11-23,17.190001,17.270000,16.170000,16.459999,16.459999,2589200
2009-11-30,16.840000,17.660000,16.129999,17.190001,17.190001,4422900
2009-12-07,17.040001,17.469999,16.500000,17.139999,17.139999,3605500
2009-12-14,17.260000,18.680000,17.160000,18.670000,18.670000,4833800
2009-12-21,18.610001,19.030001,18.430000,18.900000,18.900000,2284900
2009-12-28,18.910000,19.059999,18.570000,18.809999,18.809999,1388500
2010-01-04,18.940001,20.540001,18.790001,20.250000,20.250000,9483300
2010-01-11,20.250000,20.900000,19.680000,20.809999,20.809999,8903300
2010-01-18,20.889999,21.500000,19.940001,19.940001,19.940001,5782000
2010-01-25,19.940001,20.500000,19.299999,19.430000,19.430000,6777300
2010-02-01,19.629999,21.270000,18.950001,19.490000,19.490000,12852700
2010-02-08,18.910000,20.240000,18.350000,19.740000,19.740000,9483400
2010-02-15,19.850000,20.889999,19.459999,20.450001,20.450001,4964900
2010-02-22,20.450001,20.730000,19.480000,20.000000,20.000000,3917100
2010-03-01,20.100000,22.080000,20.000000,22.040001,22.040001,5233600
2010-03-08,22.090000,23.870001,22.000000,23.020000,23.020000,7301300
2010-03-15,22.870001,23.000000,22.420000,22.600000,22.600000,3631600
2010-03-22,22.559999,24.990000,22.320000,23.090000,23.090000,9862800
2010-03-29,23.110001,24.520000,22.980000,24.490000,24.490000,5096000
2010-04-05,24.510000,24.900000,23.799999,24.000000,24.000000,3156700
2010-04-12,24.070000,24.070000,23.110001,23.280001,23.280001,3460800
2010-04-19,23.150000,23.760000,22.530001,23.459999,23.459999,3620900
2010-04-26,23.459999,23.790001,22.049999,23.370001,23.370001,5365800
2010-05-03,23.330000,23.459999,19.389999,19.799999,19.799999,6989400
2010-05-10,20.750000,21.920000,20.330000,20.709999,20.709999,4061100
2010-05-17,20.850000,21.000000,18.420000,18.660000,18.660000,4843300
2010-05-24,18.709999,19.850000,17.700001,19.520000,19.520000,6729000
2010-05-31,19.320000,20.180000,19.020000,19.270000,19.270000,3463000
2010-06-07,19.270000,19.740000,18.549999,19.400000,19.400000,4301900
2010-06-14,19.500000,20.639999,19.410000,20.150000,20.150000,2957400
2010-06-21,20.459999,20.620001,19.129999,19.670000,19.670000,3214900
2010-06-28,19.660000,19.840000,18.200001,18.370001,18.370001,3670500
2010-07-05,18.580000,19.139999,18.040001,19.049999,19.049999,2126000
2010-07-12,19.010000,19.860001,18.740000,19.180000,19.180000,3112000
2010-07-19,19.250000,20.100000,18.520000,20.000000,20.000000,2513100
2010-07-26,20.090000,22.059999,20.010000,21.850000,21.850000,8148900
2010-08-02,22.090000,22.200001,20.750000,21.540001,21.540001,4721400
2010-08-09,21.670000,21.840000,20.129999,20.350000,20.350000,2689000
2010-08-16,20.280001,20.750000,20.059999,20.620001,20.620001,2765900
2010-08-23,20.780001,21.000000,19.889999,20.770000,20.770000,2791600
2010-08-30,20.830000,21.750000,20.129999,21.500000,21.500000,3478400
2010-09-06,21.480000,22.879999,21.360001,22.700001,22.700001,2850800
2010-09-13,22.790001,23.110001,21.959999,22.990000,22.990000,4754800
2010-09-20,22.900000,23.280001,22.299999,22.400000,22.400000,3671100
2010-09-27,22.370001,22.600000,21.889999,22.400000,22.400000,4281900
2010-10-04,22.389999,22.520000,21.610001,21.870001,21.870001,4064300
2010-10-11,21.870001,22.190001,21.700001,21.969999,21.969999,4873900
2010-10-18,21.879999,23.840000,21.700001,23.770000,23.770000,8908500
2010-10-25,23.879999,26.170000,23.820000,26.110001,26.110001,5841100
2010-11-01,25.760000,25.980000,25.030001,25.709999,25.709999,5990200
2010-11-08,25.559999,25.900000,24.590000,25.090000,25.090000,4684300
2010-11-15,25.209999,26.580000,24.830000,26.420000,26.420000,4785300
2010-11-22,26.250000,27.549999,26.250000,27.520000,27.520000,3230200
2010-11-29,27.270000,27.540001,26.420000,27.400000,27.400000,4604300
2010-12-06,27.299999,27.690001,26.860001,27.260000,27.260000,3107300
2010-12-13,27.400000,27.760000,26.400000,27.260000,27.260000,4772200
2010-12-20,27.350000,28.350000,27.260000,27.980000,27.980000,2903600
2010-12-27,27.870001,27.870001,26.840000,26.930000,26.930000,1789100
2011-01-03,27.010000,27.250000,26.299999,26.930000,26.930000,4197900
2011-01-10,26.850000,27.240000,26.230000,26.590000,26.590000,2504000
2011-01-17,26.580000,26.920000,25.500000,25.549999,25.549999,2891800
2011-01-24,25.530001,25.920000,25.330000,25.450001,25.450001,2754000
2011-01-31,25.450001,26.360001,25.120001,25.969999,25.969999,4145000
2011-02-07,26.120001,26.639999,25.730000,26.580000,26.580000,3533700
2011-02-14,26.450001,28.420000,26.450001,27.230000,27.230000,6624100
2011-02-21,27.040001,27.040001,24.260000,24.580000,24.580000,5234200
2011-02-28,24.719999,24.770000,23.750000,24.290001,24.290001,5045500
2011-03-07,24.440001,25.000000,23.660000,24.650000,24.650000,3906800
2011-03-14,24.389999,24.530001,23.459999,23.900000,23.900000,2353800
2011-03-21,24.040001,24.230000,23.090000,24.040001,24.040001,3031400
2011-03-28,24.020000,25.639999,23.650000,25.450001,25.450001,3758500
2011-04-04,25.420000,25.790001,24.760000,24.930000,24.930000,2946600
2011-04-11,24.930000,26.900000,24.850000,26.760000,26.760000,5356900
2011-04-18,26.490000,27.010000,26.230000,26.719999,26.719999,2515000
2011-04-25,26.610001,26.980000,26.040001,26.889999,26.889999,3339600
2011-05-02,26.900000,27.440001,25.209999,25.450001,25.450001,3117600
2011-05-09,25.420000,26.889999,25.240000,26.639999,26.639999,3457200
2011-05-16,26.500000,26.660000,25.770000,26.170000,26.170000,3789100
2011-05-23,25.809999,28.000000,25.400000,27.969999,27.969999,5333500
2011-05-30,27.799999,28.639999,27.670000,28.010000,28.010000,4147900
2011-06-06,27.980000,28.000000,25.850000,26.030001,26.030001,3213500
2011-06-13,26.190001,26.520000,25.270000,25.660000,25.660000,3495600
2011-06-20,25.610001,26.090000,25.129999,25.549999,25.549999,3652500
2011-06-27,25.469999,27.900000,25.250000,27.860001,27.860001,4915300
2011-07-04,27.700001,29.000000,27.559999,28.879999,28.879999,2737700
2011-07-11,28.490000,30.059999,28.330000,29.690001,29.690001,7161900
2011-07-18,29.580000,30.860001,29.260000,30.709999,30.709999,4344000
2011-07-25,30.410000,31.680000,28.809999,31.230000,31.230000,5882600
2011-08-01,31.629999,31.889999,25.400000,26.170000,26.170000,6954300
2011-08-08,25.430000,27.500000,23.740000,27.100000,27.100000,7896500
2011-08-15,27.240000,28.129999,25.980000,26.690001,26.690001,5380400
2011-08-22,27.230000,28.299999,26.469999,28.070000,28.070000,4988000
2011-08-29,28.350000,30.100000,28.129999,28.570000,28.570000,4439400
2011-09-05,27.799999,30.120001,27.559999,29.090000,29.090000,5358800
2011-09-12,28.629999,31.190001,28.570000,30.650000,30.650000,4919200
2011-09-19,30.240000,31.980000,29.150000,30.889999,30.889999,4483600
2011-09-26,31.049999,33.480000,29.500000,31.870001,31.870001,7760800
2011-10-03,31.700001,33.830002,29.500000,33.340000,33.340000,5189800
2011-10-10,33.709999,34.500000,32.509998,33.400002,33.400002,3234800
2011-10-17,33.250000,33.730000,31.860001,33.700001,33.700001,3151900
2011-10-24,33.709999,35.560001,31.400000,35.380001,35.380001,4779600
2011-10-31,35.150002,35.279999,32.020000,33.189999,33.189999,5060400
2011-11-07,33.119999,33.349998,30.100000,31.860001,31.860001,4581300
2011-11-14,31.639999,32.080002,30.139999,30.620001,30.620001,2879100
2011-11-21,30.340000,33.200001,30.059999,32.250000,32.250000,3293100
2011-11-28,32.950001,35.470001,32.849998,34.529999,34.529999,3575200
2011-12-05,34.830002,34.889999,32.790001,33.630001,33.630001,5719300
2011-12-12,33.389999,33.549999,30.980000,31.570000,31.570000,4961700
2011-12-19,31.910000,33.980000,31.700001,33.770000,33.770000,3522100
2011-12-26,33.509998,34.759998,33.250000,34.380001,34.380001,1603100
2012-01-02,34.480000,36.660000,34.230000,36.610001,36.610001,3793200
2012-01-09,36.799999,37.820000,33.930000,34.990002,34.990002,6164200
2012-01-16,35.240002,36.099998,34.849998,35.200001,35.200001,2528100
2012-01-23,35.209999,35.910000,34.509998,35.849998,35.849998,6465600
2012-01-30,35.610001,38.209999,35.200001,37.529999,37.529999,5724600
2012-02-06,37.500000,38.660000,37.009998,37.209999,37.209999,6392000
2012-02-13,37.740002,38.950001,35.160000,36.200001,36.200001,9056900
2012-02-20,35.869999,36.189999,34.529999,35.000000,35.000000,6714700
2012-02-27,34.880001,36.380001,34.709999,35.389999,35.389999,4581100
2012-03-05,35.299999,35.470001,33.610001,34.369999,34.369999,4394900
2012-03-12,34.459999,34.810001,33.820000,34.669998,34.669998,3799800
2012-03-19,35.560001,35.980000,33.939999,34.299999,34.299999,5761400
2012-03-26,34.669998,35.599998,33.959999,34.250000,34.250000,3355200
2012-04-02,34.240002,34.299999,32.610001,33.500000,33.500000,5272600
2012-04-09,33.000000,33.410000,31.910000,32.740002,32.740002,4213600
2012-04-16,32.849998,35.110001,32.200001,34.939999,34.939999,5692500
2012-04-23,34.540001,35.549999,33.750000,35.060001,35.060001,3715300
2012-04-30,35.110001,37.099998,34.450001,35.790001,35.790001,5420500
2012-05-07,35.750000,38.500000,35.500000,38.000000,38.000000,6690000
2012-05-14,37.910000,39.200001,36.500000,36.599998,36.599998,6657000
2012-05-21,36.860001,38.799999,36.110001,38.639999,38.639999,6025600
2012-05-28,38.770000,39.290001,34.299999,35.529999,35.529999,11030400
2012-06-04,36.099998,39.009998,35.360001,36.340000,36.340000,11640000
2012-06-11,36.770000,37.580002,35.570000,37.040001,37.040001,11368800
2012-06-18,37.070000,38.189999,36.459999,37.310001,37.310001,7052600
2012-06-25,36.849998,39.639999,35.990002,39.580002,39.580002,6336700
2012-07-02,39.889999,42.369999,39.599998,40.770000,40.770000,6175400
2012-07-09,40.759998,44.180000,40.520000,43.299999,43.299999,11494400
2012-07-16,43.180000,43.709999,39.880001,40.250000,40.250000,9094200
2012-07-23,39.880001,40.439999,38.549999,39.529999,39.529999,7179100
2012-07-30,39.549999,40.009998,36.910000,38.110001,38.110001,6025200
2012-08-06,37.740002,38.700001,37.180000,37.610001,37.610001,5456400
2012-08-13,37.330002,39.000000,37.110001,37.950001,37.950001,4917000
2012-08-20,37.919998,39.130001,36.500000,38.700001,38.700001,5943800
2012-08-27,37.840000,38.570000,36.849998,37.340000,37.340000,8745000
2012-09-03,37.450001,39.029999,37.150002,38.360001,38.360001,5366000
2012-09-10,38.619999,39.360001,37.650002,38.070000,38.070000,5209700
2012-09-17,37.990002,41.220001,37.990002,41.160000,41.160000,6064800
2012-09-24,41.049999,41.230000,39.650002,40.259998,40.259998,4118800
2012-10-01,40.340000,41.720001,39.450001,41.680000,41.680000,5161200
2012-10-08,41.700001,42.070000,41.000000,41.570000,41.570000,5136100
2012-10-15,41.730000,43.529999,41.639999,42.290001,42.290001,9323400
2012-10-22,42.250000,42.750000,37.779999,38.849998,38.849998,15356300
2012-10-29,38.810001,38.910000,36.279999,37.410000,37.410000,5960300
2012-11-05,46.000000,49.520000,45.990002,48.090000,48.090000,24583600
2012-11-12,48.169998,52.959999,47.020000,47.900002,47.900002,7818100
2012-11-19,48.400002,49.509998,47.740002,49.080002,49.080002,3372100
2012-11-26,48.799999,49.470001,47.509998,48.500000,48.500000,3835400
2012-12-03,48.950001,49.189999,46.529999,46.959999,46.959999,5004000
2012-12-10,47.049999,50.480000,47.049999,49.410000,49.410000,4431200
2012-12-17,49.430000,49.910000,48.259998,48.889999,48.889999,4652500
2012-12-24,48.919998,49.560001,47.930000,47.939999,47.939999,2076600
2012-12-31,47.790001,53.450001,47.720001,52.540001,52.540001,4455500
2013-01-07,52.029999,52.410000,51.259998,51.560001,51.560001,5104300
2013-01-14,51.259998,54.090000,51.259998,54.080002,54.080002,7019000
2013-01-21,55.000000,55.509998,53.830002,55.400002,55.400002,4649400
2013-01-28,55.369999,56.709999,53.580002,56.000000,56.000000,7377500
2013-02-04,55.540001,56.459999,54.200001,55.009998,55.009998,3227500
2013-02-11,55.250000,56.439999,54.200001,56.279999,56.279999,4439100
2013-02-18,56.270000,57.660000,53.139999,56.099998,56.099998,6807900
2013-02-25,55.889999,59.939999,54.959999,59.610001,59.610001,7136600
2013-03-04,59.540001,62.009998,59.110001,61.459999,61.459999,6100300
2013-03-11,61.459999,62.959999,60.830002,61.250000,61.250000,6790700
2013-03-18,61.000000,62.279999,59.500000,60.349998,60.349998,8140000
2013-03-25,60.779999,62.349998,59.840000,62.259998,62.259998,4567500
2013-04-01,62.470001,63.570000,60.000000,61.720001,61.720001,5344300
2013-04-08,61.599998,64.949997,60.840000,64.709999,64.709999,4761500
2013-04-15,64.510002,65.440002,62.340000,65.440002,65.440002,5548700
2013-04-22,65.209999,66.629997,62.099998,63.180000,63.180000,6558700
2013-04-29,63.130001,67.959999,63.130001,66.709999,66.709999,5943200
